AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;NM_IES_CAPES;CD_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS;TP_PROGRAMA
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016031P9;CIÊNCIAS FISIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;MESTRADO;0;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016033P1;ARQUEOLOGIA;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ARQUEOLOGIA;MESTRADO;0;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016034P8;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;2;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016035P4;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO CONSTITUCIONAL;MESTRADO;2;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016036P0;Geociências e Análise de Bacias - PGAB;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;MESTRADO;2;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016037P7;SERVIÇO SOCIAL;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;SERVIÇO SOCIAL;MESTRADO;2;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016038P3;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;MESTRADO;2;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016039P0;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;MESTRADO;0;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016040P8;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;0;ESTRATÉGICO
2022;SÃO CRISTÓVÃO;SE;NORDESTE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;27001016;FUFSE;FEDERAL;PDPG - CONSOLIDAÇÃO - 3 E 4;27001016041P4;COMUNICAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO E INFORMAÇÃO;COMUNICAÇÃO;MESTRADO;2;ESTRATÉGICO
